"employee_number","first_name","last_name","hire_date"
420313,"Sachin","Christ","1986-12-12"
457717,"Jeong","Iwayama","1986-12-12"
48651,"Vitaly","McClurg","1986-12-12"
103125,"Huican","Aamodt","1986-12-12"
11096,"Shugo","Zallocco","1986-12-12"
74596,"Rance","Oppitz","1986-12-12"
296502,"Rosalie","Osgood","1986-12-12"
486771,"Gift","Mandell","1986-12-12"
76428,"Neven","Chelton","1986-12-12"
251213,"Conor","Zedlitz","1986-12-12"
453449,"Eric","Fioravanti","1986-12-12"
265875,"Fan","Marsiglia","1986-12-12"
246999,"Lubomir","Lowrie","1986-12-12"
434932,"Yonghong","Klassen","1986-12-12"
68041,"Kristina","Kroha","1986-12-12"
66234,"Kish","Isard","1986-12-12"
75405,"Zdislav","Danlos","1986-12-12"
406688,"Sachar","Debuse","1986-12-12"
443196,"Persi","Valtorta","1986-12-12"
278383,"Syozo","Kavvadias","1986-12-12"
259665,"Zsolt","Decaestecker","1986-12-12"
262941,"Elliott","Panienski","1986-12-12"
10522,"Marke","Cesareni","1986-12-12"
438984,"Khalil","Assaf","1986-12-12"
213310,"Quingbo","Apsitis","1986-12-12"
79057,"Chikako","Pelc","1986-12-12"
271064,"Francesca","Candan","1986-12-12"
483172,"Sachin","Sherertz","1986-12-12"
294057,"Saeed","Kropp","1986-12-12"
17072,"Richara","Bala","1986-12-12"
235242,"Eirik","Lipner","1986-12-12"
222120,"Moon","Seiwald","1986-12-12"
232437,"Kasturi","Douceur","1986-12-12"
477276,"Susumu","Kuszyk","1986-12-12"
219349,"Subhankar","Kilgour","1986-12-12"
456677,"Kien","Lieblein","1986-12-12"
217283,"Khosrow","Falco","1986-12-12"
74301,"Leaf","Sethi","1986-12-12"
410310,"Ung","Argence","1986-12-12"
36739,"Ymte","Kuzuoka","1986-12-12"
217753,"Maria","Birge","1986-12-12"
263261,"Caolyn","Homond","1986-12-12"
248914,"Mang","Ranai","1986-12-12"
11257,"Weidon","Pews","1986-12-12"
105359,"Jayesh","Badr","1986-12-12"
423889,"Becky","Nooteboom","1986-12-12"
436710,"Chikako","Chiola","1986-12-12"
211424,"Sungwon","Conte","1986-12-12"
454255,"Mokhtar","Greibach","1986-12-12"
212428,"Sanjeeva","Schieder","1986-12-12"
90082,"Weiye","Noriega","1986-12-12"
57496,"Lene","Pileggi","1986-12-12"
404234,"Khoa","Nastansky","1986-12-12"
455850,"Armond","Farrow","1986-12-12"
434598,"Christophe","Cooman","1986-12-12"
209071,"Bojan","Siepmann","1986-12-12"
433123,"Xumin","Weedon","1986-12-12"
253045,"Luigi","Gomatam","1986-12-12"
27258,"Jeong","Hmelo","1986-12-12"
491165,"Subhrajyoti","Zizka","1986-12-12"
269587,"Visit","Hedayat","1986-12-12"
41829,"Vesna","Brookman","1986-12-12"
431171,"Marsha","Chaudhuri","1986-12-12"
206900,"Kauko","Segond","1986-12-12"
47340,"Jaber","Pokrovskii","1986-12-12"
259507,"Jayesh","Redmiles","1986-12-12"
256223,"Sachin","Pappas","1986-12-12"
465817,"Geoff","Yavatkar","1986-12-12"
476227,"Jianhua","Atchley","1986-12-12"
479765,"DAIDA","Fetvedt","1986-12-12"
31700,"Weiyi","Ranft","1986-12-12"
50090,"Uriel","Siprelle","1986-12-12"
473352,"Valery","Delgrange","1986-12-12"
217395,"Chirstian","Thambidurai","1986-12-12"
52754,"Howell","Mandell","1986-12-12"
436148,"Basant","Cairo","1986-12-12"
250395,"Richara","Morrey","1986-12-12"
211206,"Tonia","Demizu","1986-12-12"
417098,"Phule","Oaver","1986-12-12"
274145,"Satoru","Rusterholz","1986-12-12"
411230,"Hauke","Giaccio","1986-12-12"
456473,"Baoqiu","Ciolek","1986-12-12"
403027,"Dulce","Mahnke","1986-12-13"
73380,"Nikolaus","Pesch","1986-12-13"
224252,"Sanjiv","Stanfel","1986-12-13"
430642,"Heping","Buescher","1986-12-13"
238400,"Yuuichi","Provine","1986-12-13"
474961,"Shahaf","Coorg","1986-12-13"
409563,"Yongmin","Sidhu","1986-12-13"
490285,"Francoise","Yurek","1986-12-13"
407137,"Elliott","Morrey","1986-12-13"
35626,"Yishay","Axelband","1986-12-13"
445955,"Jiakeng","Unni","1986-12-13"
259514,"Nimmagadda","Pileggi","1986-12-13"
236103,"Kazuyasu","Shanbhogue","1986-12-13"
424786,"Martins","Rosiles","1986-12-13"
47993,"Xiahua","Azuma","1986-12-13"
427678,"Zdislav","Benveniste","1986-12-13"
283574,"Amabile","Tyugu","1986-12-13"
486882,"Yuqun","Edelhoff","1986-12-13"
237749,"Sham","Junet","1986-12-13"
75016,"Dayanand","Belinskaya","1986-12-13"
463043,"Shai","Potthoff","1986-12-13"
108086,"Mart","Zizka","1986-12-13"
288260,"Brigham","Trogemann","1986-12-13"
256175,"Hidefumi","Tokunaga","1986-12-13"
498168,"Doohun","Stroustrup","1986-12-13"
40690,"Leni","Tomescu","1986-12-13"
66268,"Prasadram","Anido","1986-12-13"
464888,"Morris","Matzov","1986-12-13"
410730,"Qunsheng","Encarnacion","1986-12-13"
268434,"Nakhoon","Kruskal","1986-12-13"
495961,"Piyawadee","Imataki","1986-12-13"
408194,"Patricio","Kawashima","1986-12-13"
219764,"Hidde","Remmele","1986-12-13"
476488,"Yuping","Kuhnemann","1986-12-13"
465367,"Chiranjit","Cappello","1986-12-13"
109820,"Juichirou","Ghelli","1986-12-13"
248854,"Alper","Birdsall","1986-12-13"
468326,"Deniz","Erva","1986-12-13"
223199,"Gunilla","Brandsma","1986-12-13"
206222,"Oguz","Zhiwei","1986-12-13"
239879,"Carrsten","Waleschkowski","1986-12-13"
40155,"Arno","Eppinger","1986-12-13"
442138,"Yunming","Lienhardt","1986-12-13"
263611,"Woody","Birjandi","1986-12-13"
231006,"Gill","Delgrossi","1986-12-13"
428971,"Aamer","Belinskaya","1986-12-13"
417959,"Gino","Diderrich","1986-12-13"
415343,"Lobel","Marchegay","1986-12-13"
238262,"Gift","Wossner","1986-12-13"
478112,"Bingning","Stanfel","1986-12-13"
429479,"Miomir","Tetzlaff","1986-12-13"
448315,"Xiaoqiang","Vecchio","1986-12-13"
479703,"Baocai","Guting","1986-12-13"
462723,"Mohit","Mitina","1986-12-13"
75079,"Sanjeeva","Nooteboom","1986-12-13"
35630,"Bartek","Speek","1986-12-13"
493880,"Yahiko","Wissmann","1986-12-13"
474646,"Nikolaos","Cannane","1986-12-13"
101084,"Jacqueline","Ramalingam","1986-12-13"
81756,"Shigehito","DiGiano","1986-12-13"
75756,"Giao","Herath","1986-12-13"
466724,"Yuichiro","Gronowski","1986-12-13"
104222,"Gretta","Wursthorn","1986-12-13"
234235,"Gor","Suwa","1986-12-13"
288662,"Lijie","Ramsay","1986-12-13"
77546,"Falguni","Alvarado","1986-12-13"
219968,"Padma","Felder","1986-12-13"
58314,"Dinah","Gruenwald","1986-12-13"
219590,"Nahid","Facello","1986-12-13"
108493,"LiMin","Baig","1986-12-13"
477675,"Chikara","Reeken","1986-12-13"
282138,"Qingxiang","Dratva","1986-12-13"
428719,"Tonia","Macedo","1986-12-13"
61687,"Ravishankar","Maraist","1986-12-13"
28891,"Susanna","Krohn","1986-12-13"
296875,"Jaideep","Bultermann","1986-12-13"
105191,"Jaber","Kleiser","1986-12-13"
404437,"Saeed","Cesareni","1986-12-13"
83934,"Mabhin","Edelhoff","1986-12-13"
232719,"Frazer","Kopetz","1986-12-13"
401449,"Maha","Orsini","1986-12-13"
261014,"Guozhong","Heering","1986-12-13"
255524,"Munenori","Androutsos","1986-12-13"
478399,"Izaskun","Tanemo","1986-12-13"
229020,"Naraig","Hennebert","1986-12-13"
417064,"Gill","Narlikar","1986-12-13"
65595,"Kasidit","Fujisaki","1986-12-13"
459152,"Lene","Remmele","1986-12-13"
464282,"Chriss","Winter","1986-12-13"
276460,"Kwangsub","Shimshoni","1986-12-13"
228940,"Berthier","Foote","1986-12-14"
82475,"Nechama","Kilgore","1986-12-14"
30246,"Paloma","Verspoor","1986-12-14"
283945,"Spyrose","Streng","1986-12-14"
450845,"Florina","Kavvadias","1986-12-14"
223373,"Shaowen","Miake","1986-12-14"
243184,"Hilari","Zongker","1986-12-14"
274706,"Xiaoqiu","Thimonier","1986-12-14"
97442,"Aloys","Braccini","1986-12-14"
494327,"Lillian","Nitto","1986-12-14"
243633,"Krister","Tanemo","1986-12-14"
107209,"Leszek","Zaiane","1986-12-14"
473645,"Richard","Lichtner","1986-12-14"
289960,"Denny","Kitsuregawa","1986-12-14"
258384,"Shiv","Linares","1986-12-14"
448868,"Wilmer","Alblas","1986-12-14"
71188,"Pranjal","Schapiro","1986-12-14"
223756,"Basem","Sundgren","1986-12-14"
269865,"Mohammed","Scharstein","1986-12-14"
488972,"Miquel","Eldridge","1986-12-14"
240028,"Manu","Bodoff","1986-12-14"
461230,"Toshimo","Schoegge","1986-12-14"
53691,"Babette","Schonegge","1986-12-14"
221184,"Nikolaus","Kobara","1986-12-14"
84088,"Sarita","Sichman","1986-12-14"
245106,"Goo","Wroclawski","1986-12-14"
436423,"Weidon","Luon","1986-12-14"
293853,"Makato","Biron","1986-12-14"
432827,"Ulf","Cunliffe","1986-12-14"
461682,"Shirish","Iivonen","1986-12-14"
82500,"Christoper","Merle","1986-12-14"
17248,"Changho","Thombley","1986-12-14"
30584,"Anneli","Gornas","1986-12-14"
416223,"Nathan","Francisci","1986-12-14"
445333,"Marke","Bamford","1986-12-14"
43504,"Ingemar","Hanratty","1986-12-14"
35451,"Jinya","Naudin","1986-12-14"
57044,"Alain","Whittlesey","1986-12-14"
432716,"Maren","Garnham","1986-12-14"
61405,"Huican","Gire","1986-12-14"
218756,"Youngkon","Compeau","1986-12-14"
203817,"Berna","Brlek","1986-12-14"
293018,"Youssef","Rosenbaum","1986-12-14"
232844,"Jianhui","Syang","1986-12-14"
486210,"Minghong","Marletta","1986-12-14"
90764,"Mingzeng","Akiyama","1986-12-14"
35379,"Peer","Plavsic","1986-12-14"
472770,"Rayond","Kisuki","1986-12-14"
283247,"Mong","Zolotykh","1986-12-14"
48983,"Mitchel","Pargaonkar","1986-12-14"
436132,"Sedat","Gire","1986-12-14"
213756,"Jaideep","Awdeh","1986-12-14"
284829,"Tetsurou","Garnick","1986-12-14"
458133,"Sudhanshu","Cyne","1986-12-14"
424859,"Vincent","Fairtlough","1986-12-14"
490803,"Tesuro","Speer","1986-12-14"
422485,"Pintsang","Claffy","1986-12-14"
437727,"Pranay","Sidou","1986-12-14"
460542,"Kasturi","Panienski","1986-12-14"
287032,"Sachio","Boissier","1986-12-14"
62605,"Guther","Thebaut","1986-12-14"
472415,"Aamod","Ishibashi","1986-12-14"
280410,"Kankanahalli","Kemmerer","1986-12-14"
41437,"Christoper","Farrel","1986-12-14"
68245,"Valeska","Ramamoorthy","1986-12-14"
86082,"Marsha","Redmiles","1986-12-14"
98290,"Adin","Braunmuhl","1986-12-14"
27775,"Nalini","Jakobus","1986-12-14"
272825,"Kensyu","Bahl","1986-12-14"
202410,"Lalit","Choobineh","1986-12-14"
253465,"Rayond","Munke","1986-12-14"
36874,"Genki","Aloia","1986-12-14"
468812,"Jianhao","Steenbeek","1986-12-14"
458875,"Hatim","Vesna","1986-12-14"
477428,"Qunsheng","Hanratty","1986-12-14"
91009,"Minghong","Liedekerke","1986-12-14"
427817,"Vishv","Kading","1986-12-14"
78877,"Shaw","Kampfer","1986-12-14"
87347,"Kazuhiko","Katalagarianos","1986-12-14"
218315,"Hironobu","McAffer","1986-12-14"
103901,"Zito","Berendt","1986-12-14"
26716,"Tooru","Perz","1986-12-14"
32908,"Ramzi","Thiria","1986-12-14"
33826,"Roddy","Chenoweth","1986-12-14"
30728,"Georgy","Baer","1986-12-14"
422629,"Heping","Mitzlaff","1986-12-14"
426618,"Ziva","Buchter","1986-12-14"
462085,"Marco","Gulla","1986-12-14"
20049,"Djelloul","Zongker","1986-12-14"
22350,"Gad","Vigier","1986-12-14"
241533,"Sibyl","Sudbeck","1986-12-14"
457428,"Moriyoshi","Hebden","1986-12-14"
19081,"Lillian","Litzler","1986-12-14"
404883,"Marie","Leonhardt","1986-12-14"
485489,"Keiichiro","Armand","1986-12-14"
297715,"Licheng","Ozeki","1986-12-14"
210112,"Wonhee","Levergood","1986-12-14"
222517,"Subhankar","Steinauer","1986-12-14"
421056,"Tomoyuki","Castellani","1986-12-14"
445505,"Vugranam","Khalid","1986-12-14"
295745,"Genta","DuCasse","1986-12-14"
36368,"Shaibal","Farris","1986-12-14"
259365,"Bernd","Birdsall","1986-12-14"
253572,"Sachem","Schoegge","1986-12-14"
288653,"DAIDA","Rahimi","1986-12-14"
407491,"Michaela","Gargeya","1986-12-14"
88219,"Palash","Krzyzanowski","1986-12-15"
492316,"Ewing","Barbanera","1986-12-15"
30892,"Tsuneo","Naumovich","1986-12-15"
238601,"Jaques","Curless","1986-12-15"
220371,"Waiman","Skrikant","1986-12-15"
478311,"Moss","Talmon","1986-12-15"
221053,"Keiichiro","Parveen","1986-12-15"
224837,"Yahiko","Ambroszkiewicz","1986-12-15"
236289,"Fumino","Armand","1986-12-15"
32893,"Goh","Steinauer","1986-12-15"
88449,"Lihong","Naudin","1986-12-15"
105346,"Pradeep","Gluchowski","1986-12-15"
441309,"Arco","Trystram","1986-12-15"
445214,"Nalini","Bresenham","1986-12-15"
449410,"Kannan","Hinsberger","1986-12-15"
78205,"Masami","Feinberg","1986-12-15"
277222,"Nikolaos","Codenie","1986-12-15"
489528,"Stamatina","Henseler","1986-12-15"
250846,"Adas","Maliniak","1986-12-15"
448352,"Arnould","Takanami","1986-12-15"
73655,"Aram","Garrabrants","1986-12-15"
231137,"Anneli","Ranst","1986-12-15"
483926,"Supot","Peck","1986-12-15"
489756,"Kersti","Miculan","1986-12-15"
82197,"Make","Guenter","1986-12-15"
273007,"Yuqun","Ghemri","1986-12-15"
253863,"Adam","Maierhofer","1986-12-15"
201466,"Vitali","Ladret","1986-12-15"
423785,"Yinghua","Asmuth","1986-12-15"
26939,"Frazer","Terlouw","1986-12-15"
220765,"Ekawit","Merel","1986-12-15"
14298,"Chriss","Granlund","1986-12-15"
400789,"Henk","Griswold","1986-12-15"
456286,"Maria","Taubenfeld","1986-12-15"
432943,"Mokhtar","Asser","1986-12-15"
494094,"Godehard","Chachaty","1986-12-15"
488181,"Aruna","Delgrande","1986-12-15"
424359,"Kristine","Esteva","1986-12-15"
425274,"Tremaine","Kandlur","1986-12-15"
263439,"Atreye","Kabayashi","1986-12-15"
66646,"Chanjung","Erman","1986-12-15"
87326,"Rafols","Usery","1986-12-15"
47924,"Yucel","Sewelson","1986-12-15"
98610,"Hausi","Syrzycki","1986-12-15"
85149,"Xumin","Millington","1986-12-15"
217668,"Fumino","Stroustrup","1986-12-15"
480647,"Kwangsub","Alvarado","1986-12-15"
498109,"Harjit","Gerteisen","1986-12-15"
442562,"Masasuke","Backhouse","1986-12-15"
497781,"Xiaoshan","Luit","1986-12-15"
218376,"Mang","Pramanik","1986-12-15"
200779,"Jaana","Quittner","1986-12-15"
233042,"Renee","Coullard","1986-12-15"
260122,"Dietrich","Mitina","1986-12-15"
429347,"Christophe","Leslie","1986-12-15"
419263,"Wojceich","Ramsay","1986-12-15"
432800,"Marla","Openshaw","1986-12-15"
204404,"Christoper","Pesch","1986-12-15"
68152,"Janalee","Dalton","1986-12-15"
419884,"Heejo","Dichev","1986-12-15"
231892,"Yurii","Morris","1986-12-15"
58074,"Aria","Dulin","1986-12-15"
214884,"Quingbo","Wroclawski","1986-12-15"
213549,"Aiman","Sidou","1986-12-15"
53435,"Rosalyn","Impagliazzo","1986-12-15"
271188,"Chanjung","Stiles","1986-12-15"
250447,"Hercules","Ushiama","1986-12-15"
490490,"Florian","Herber","1986-12-15"
245350,"Tadanori","Greibach","1986-12-15"
450360,"Moriyoshi","Schmittgen","1986-12-15"
473804,"Gopalakrishnan","Baba","1986-12-15"
268584,"Emran","Rahimi","1986-12-15"
423348,"Shaibal","Perng","1986-12-15"
87038,"Lucian","Andreotta","1986-12-15"
426989,"Morrie","Morrin","1986-12-15"
486362,"Karsten","Birjandi","1986-12-15"
446394,"Patricia","Hopewell","1986-12-15"
283761,"Selwyn","Panienski","1986-12-15"
457442,"Lillian","Gilg","1986-12-15"
265093,"Siddarth","Krogh","1986-12-15"
292345,"Anneli","Feldmann","1986-12-15"
425308,"Shietung","Shiratori","1986-12-15"
452502,"Jacqueline","Luon","1986-12-15"
35973,"Lijie","Maksimenko","1986-12-15"
492527,"Chaitali","Raney","1986-12-15"
205297,"Aral","Weedon","1986-12-15"
292984,"Bartek","Bashian","1986-12-15"
415483,"Marko","Beeson","1986-12-16"
73340,"Piyush","Meriste","1986-12-16"
73181,"Jaques","Conti","1986-12-16"
278712,"Jinya","Gustavson","1986-12-16"
216230,"Adib","Kabayashi","1986-12-16"
458237,"Lein","Gronowski","1986-12-16"
493072,"Jinya","Chinal","1986-12-16"
44578,"Annemarie","Lindenbaum","1986-12-16"
477685,"Ymte","Keohane","1986-12-16"
244110,"Navin","Hasham","1986-12-16"
47027,"Kayoko","Benveniste","1986-12-16"
433134,"Isaac","Zirintsis","1986-12-16"
217222,"Rasikan","Lyonns","1986-12-16"
420838,"Elvia","Schaar","1986-12-16"
234747,"Xinan","Hagimont","1986-12-16"
22601,"Shigenori","Staelin","1986-12-16"
56402,"Ebbe","Krohn","1986-12-16"
59076,"Eberhardt","Merlo","1986-12-16"
275320,"Huiqun","Renear","1986-12-16"
238104,"Georg","Hardjono","1986-12-16"
224431,"Xiadong","Bruckman","1986-12-16"
215171,"Nahla","Parfitt","1986-12-16"
20527,"Gina","Birrer","1986-12-16"
83876,"Murthy","Leslie","1986-12-16"
465226,"Shigehito","Rajala","1986-12-16"
47543,"Brewster","Czaja","1986-12-16"
493625,"Mani","Merli","1986-12-16"
299209,"Tetsushi","Bazzichi","1986-12-16"
480801,"Maren","Benveniste","1986-12-16"
59613,"Shaunak","Biros","1986-12-16"
22262,"Kwangho","Morrin","1986-12-16"
412727,"Kellie","Sherertz","1986-12-16"
286674,"Gal","Bouloucos","1986-12-16"
299741,"Kousuke","Boudaillier","1986-12-16"
61299,"Adas","Hasham","1986-12-16"
213506,"Ohad","Bahr","1986-12-16"
262132,"Genevieve","Lichtman","1986-12-16"
487037,"Jaber","Chartres","1986-12-16"
22434,"Kwok","Cardazo","1986-12-16"
485356,"Alselm","Trogemann","1986-12-16"
465342,"Flemming","Jansch","1986-12-16"
80096,"Shuho","Narahari","1986-12-16"
40127,"Kauko","Callaway","1986-12-16"
19564,"Shigeu","Atchley","1986-12-16"
31113,"Georg","Kopetz","1986-12-16"
10962,"Naraig","Kugler","1986-12-16"
59997,"Jaana","Bolotov","1986-12-16"
242926,"Mabo","Masada","1986-12-16"
13473,"Mooi","Bruckman","1986-12-16"
237022,"Ibibia","Gopalakrishnan","1986-12-16"
15277,"Subir","Chartres","1986-12-16"
252659,"Shigeaki","Setlzner","1986-12-16"
15565,"TRUE","Muchinsky","1986-12-16"
277140,"Fei","Oberman","1986-12-16"
229969,"Zine","Walstra","1986-12-16"
410892,"Feiyu","Lunn","1986-12-16"
254091,"Alejandra","Jiang","1986-12-16"
241928,"Valery","Norsworthy","1986-12-16"
202443,"Hatim","Driscoll","1986-12-16"
13641,"Chandrasekaran","Georgatos","1986-12-16"
434470,"Kerryn","Wrigley","1986-12-16"
16639,"Zhiguo","Melter","1986-12-16"
246651,"Mohammed","Heemskerk","1986-12-16"
469167,"Feiyu","Krichel","1986-12-16"
247999,"Goa","Mungall","1986-12-16"
451133,"Moon","Fadgyas","1986-12-16"
53179,"Byong","Copas","1986-12-16"
12787,"Bezalel","Shanbhogue","1986-12-16"
105632,"Xinan","Mahmud","1986-12-16"
207874,"Shridhar","Kaminger","1986-12-16"
493830,"Shay","Mahmud","1986-12-16"
276193,"Fan","Brodal","1986-12-16"
471649,"Giap","Ranft","1986-12-16"
475098,"Kenton","Wallrath","1986-12-16"
200312,"Akemi","Fujisaki","1986-12-16"
491218,"Seongbin","Heuser","1986-12-16"
267333,"Pranav","Levasseur","1986-12-16"
467206,"Peternela","Terkki","1986-12-16"
288893,"Bedrich","Rosenbaum","1986-12-16"
262285,"Arne","Koblick","1986-12-16"
106133,"Guadalupe","Heijenga","1986-12-16"
401211,"Arch","Menhoudj","1986-12-16"
281508,"Arumugam","Rosay","1986-12-16"
267475,"Bedrich","Khalid","1986-12-16"
73495,"Atreyi","Krupka","1986-12-16"
238979,"Poornachandra","Albarhamtoshy","1986-12-16"
467664,"Shmuel","Bisiani","1986-12-16"
21138,"Niteen","Haraldson","1986-12-16"
252221,"Ortrun","Camarinopoulos","1986-12-16"
495401,"Eishiro","Bernick","1986-12-16"
461062,"Ennio","Eterovic","1986-12-16"
485579,"Munehiro","Iwayama","1986-12-16"
483264,"Masanao","Rahimi","1986-12-16"
21211,"Sasan","Pero","1986-12-16"
50903,"Constantine","Bael","1986-12-16"
89353,"Mostafa","Akiyama","1986-12-16"
16453,"Goncalo","Basart","1986-12-16"
46090,"Iara","Whittlesey","1986-12-16"
285559,"Sanjai","Boguraev","1986-12-16"
476476,"Marek","Hartvigsen","1986-12-16"
438582,"Hausi","Perly","1986-12-16"
201366,"Masanao","Farris","1986-12-16"
77314,"Augustine","Fabrizio","1986-12-16"
256361,"Jaideep","Peltason","1986-12-16"
494915,"Shunichi","Coorg","1986-12-17"
469100,"Guther","Duclos","1986-12-17"
463231,"Krassimir","Marrakchi","1986-12-17"
279642,"Feipei","Besancenot","1986-12-17"
425342,"Deborah","Ferretti","1986-12-17"
280960,"Serif","Brodal","1986-12-17"
441078,"Paris","Molberg","1986-12-17"
427407,"Cullen","Hashii","1986-12-17"
422055,"Moti","Picci","1986-12-17"
279353,"Mayuri","Manderick","1986-12-17"
42996,"Yishay","Rotem","1986-12-17"
227973,"Tomofumi","Tyugu","1986-12-17"
456572,"Sahrah","Dratva","1986-12-17"
205616,"Babette","Plotkin","1986-12-17"
220111,"Fai","Openshaw","1986-12-17"
227678,"Christophe","Narlikar","1986-12-17"
25183,"Feixiong","Naumovich","1986-12-17"
234172,"Make","Dulli","1986-12-17"
405126,"Bokyung","Taneja","1986-12-17"
204892,"Zengping","Kroll","1986-12-17"
449963,"Danny","Ulupinar","1986-12-17"
84714,"Tonny","Shiratori","1986-12-17"
35955,"Cristinel","Versino","1986-12-17"
225476,"Piyush","Warwick","1986-12-17"
262262,"Douadi","Deyuan","1986-12-17"
106166,"Sahrah","Lukaszewicz","1986-12-17"
244685,"Divine","Birdsall","1986-12-17"
52205,"Arne","Raczkowsky","1986-12-17"
450604,"Shichao","Renear","1986-12-17"
62109,"Hatim","Chappelet","1986-12-17"
269160,"Leif","Francisci","1986-12-17"
405625,"Christ","Stifter","1986-12-17"
30194,"Khun","Hellwagner","1986-12-17"
276924,"Adil","Walstra","1986-12-17"
97096,"Chiradeep","Erdmenger","1986-12-17"
277733,"Venkatesan","Nooteboom","1986-12-17"
46156,"Khun","Ranka","1986-12-17"
474209,"Charmane","Masand","1986-12-17"
450638,"Shaowei","Swift","1986-12-17"
485826,"Garnet","Riesenhuber","1986-12-17"
273546,"Yoshimitsu","Sigstam","1986-12-17"
228672,"Goetz","Pulkowski","1986-12-17"
299438,"Bedrich","Vanwelkenhuysen","1986-12-17"
407454,"Masato","Braccini","1986-12-17"
18337,"Somnath","Masamoto","1986-12-17"
202215,"Trygve","Guerreiro","1986-12-17"
495567,"Subhada","Molberg","1986-12-17"
13243,"Fay","Huxford","1986-12-17"
455553,"Rildo","Erie","1986-12-17"
205638,"Lubomir","Peir","1986-12-17"
64439,"Mohamadou","Underwood","1986-12-17"
482525,"Aksel","Boudaillier","1986-12-17"
95308,"Duri","Bail","1986-12-17"
473187,"Kristinn","Litzkow","1986-12-17"
428693,"Richara","Reeker","1986-12-17"
82385,"Sanjai","Biran","1986-12-17"
99716,"Luerbio","Casperson","1986-12-17"
84116,"Remko","Cromarty","1986-12-17"
237275,"Katsuyuki","Gyimothy","1986-12-17"
58244,"Mohd","Androutsos","1986-12-17"
105296,"Conor","Peha","1986-12-17"
246508,"Xinglin","Ozeki","1986-12-17"
455616,"Cordelia","Mandelberg","1986-12-17"
238618,"Vishu","Schaap","1986-12-17"
20534,"Rosita","Kalloufi","1986-12-17"
438304,"Jeane","Gilg","1986-12-17"
227241,"Khaled","Comyn","1986-12-17"
288192,"Jamaludin","Openshaw","1986-12-17"
400986,"Kensei","Gist","1986-12-17"
48163,"Szabolcs","Usdin","1986-12-17"
102002,"Candido","Kroll","1986-12-17"
204327,"Jixiang","Simmen","1986-12-17"
298931,"Berry","Moffat","1986-12-17"
64102,"Gritta","Jording","1986-12-17"
209328,"Hyuckchul","Cooke","1986-12-17"
98907,"Serge","Jervis","1986-12-17"
432941,"Shakhar","Broder","1986-12-17"
10268,"Nishit","Siochi","1986-12-17"
18690,"Divier","Thorelli","1986-12-17"
22186,"Duangkaew","Baaz","1986-12-17"
72007,"Eben","Krybus","1986-12-17"
467203,"Leaf","Bolsens","1986-12-17"
485786,"Masanao","Kobuchi","1986-12-17"
82721,"Arvind","Showalter","1986-12-17"
475060,"Nadjib","Ventosa","1986-12-17"
267474,"Nechama","Bratten","1986-12-17"
52680,"Weicheng","Schaft","1986-12-17"
39358,"Zongyan","Flasterstein","1986-12-17"
105467,"Olivera","Uhrik","1986-12-17"
269276,"Guangming","Thisen","1986-12-17"
259248,"Chuanyi","Hertweck","1986-12-17"
476742,"Sanjit","Matzen","1986-12-17"
270020,"Mahmut","Vendrig","1986-12-17"
415245,"Howell","Schurmann","1986-12-17"
419008,"Bartek","Fasbender","1986-12-17"
84487,"Apostol","Hashii","1986-12-17"
246119,"Shrikanth","Kitai","1986-12-17"
66252,"Zine","Encarnacion","1986-12-17"
485937,"Zsolt","Vanwelkenhuysen","1986-12-17"
410368,"Troy","Demos","1986-12-17"
422205,"Mandell","Kamber","1986-12-17"
439520,"Along","Kambil","1986-12-17"
275660,"Reinhard","Cmelik","1986-12-17"
64058,"Mayuri","Bernick","1986-12-17"
226366,"Bernice","Vingron","1986-12-18"
106728,"Shigeaki","Engberts","1986-12-18"
246484,"Xiahua","Litvinov","1986-12-18"
34626,"Udi","McConalogue","1986-12-18"
222932,"Jaana","Karunanithi","1986-12-18"
230120,"Yinghua","Marquardt","1986-12-18"
414604,"Pranjal","Snedden","1986-12-18"
402801,"Atreye","Straney","1986-12-18"
266426,"Stella","Gerteisen","1986-12-18"
238411,"Ioana","Binding","1986-12-18"
271056,"Zhiwei","Vecchi","1986-12-18"
60400,"Shimshon","Lammel","1986-12-18"
484988,"Kshitij","Reeker","1986-12-18"
491950,"Rosine","Goldhammer","1986-12-18"
52852,"Nahla","Cannata","1986-12-18"
277668,"Syozo","Ressouche","1986-12-18"
443942,"Kwan","Heystek","1986-12-18"
434210,"Hailing","Cromarty","1986-12-18"
46664,"Toshimori","Benveniste","1986-12-18"
414561,"Lihong","Varman","1986-12-18"
240373,"Arve","Esteva","1986-12-18"
231847,"Geraldo","Pauthner","1986-12-18"
290683,"Suvo","Thorensen","1986-12-18"
495015,"Ghassan","Sudbeck","1986-12-18"
475545,"Dipayan","Polajnar","1986-12-18"
101329,"Gilbert","Millington","1986-12-18"
86528,"Maia","Jarecki","1986-12-18"
205164,"Baocai","Baaleh","1986-12-18"
291840,"Xiahua","Riefers","1986-12-18"
88556,"Ute","Ravishankar","1986-12-18"
423372,"Takahira","Fontet","1986-12-18"
257270,"Tomokazu","Muhlberg","1986-12-18"
404574,"Mang","Strandh","1986-12-18"
286228,"Aram","Diderrich","1986-12-18"
453214,"Xiaoheng","Hennebert","1986-12-18"
65126,"Naraig","Janocha","1986-12-18"
288246,"Candida","Klassen","1986-12-18"
480556,"Irene","Kropf","1986-12-18"
